14.937,-14.975,-0.014202,-0.020679,4.4765,20.039,2.9475,0.045611,0.40612,0.18568,0.12151,0.10407,23.406,-30.594,0.0302,-0.028142,6.7641,45.753,3.4416,-0.10086,0.63668,0.29425,0.19194,0.17077,39.209,-24.891,0.022519,-0.16967,7.0393,49.552,5.1425,0.43531,0.72965,0.23968,0.1573,0.12038,7.7646,-7.7019,-0.015833,0.026547,2.0988,4.4049,3.5531,-0.0767,0.19259,0.088199,0.057856,0.052577,34.466,-37.005,-0.047821,0.16776,10.235,104.76,3.1017,-0.15309,1.0366,0.31184,0.21014,0.18208,82.359,-73.101,0.065031,0.0029972,10.833,117.35,14.008,0.14525,1.1163,0.32154,0.18085,0.16049,14.975,-14.937,0.014202,0.020679,4.4765,20.039,2.9475,-0.045611,0.40612,0.18568,0.12151,0.10407,24.517,-21.383,0.039376,0.069134,6.1059,37.282,3.2529,-0.041683,0.54614,0.25697,0.17064,0.16726,60.969,-95.348,-0.079918,0.067004,10.287,105.82,15.104,-0.75507,1.0776,0.34632,0.20666,0.16526,1
25.035,-20.444,0.07819,-0.074087,5.5543,30.85,3.4214,0.09411,0.55189,0.22927,0.1273,0.11631,31.943,-45.37,0.041698,0.24459,8.8393,78.133,3.7458,-0.1446,0.89536,0.36194,0.21877,0.17827,51.31,-34.915,-0.084016,-0.16967,8.896,79.139,5.5803,0.30216,0.92349,0.24668,0.16347,0.12796,12.865,-8.04,-0.012625,-0.060398,2.3631,5.5843,3.4577,0.24411,0.2261,0.09054,0.065987,0.064079,42.843,-64.585,0.055812,0.32934,13.574,184.24,4.4517,-0.33011,1.3738,0.36727,0.23496,0.19361,25.58,-28.84,-0.034613,0.16626,7.2181,52.101,3.666,-0.14169,0.70659,0.28908,0.17699,0.18769,20.444,-25.035,-0.07819,0.074087,5.5543,30.85,3.4214,-0.09411,0.55189,0.22927,0.1273,0.11631,25.868,-32.497,-0.05005,-0.19787,7.1504,51.128,3.5197,0.056598,0.67742,0.29278,0.18653,0.16235,61.681,-31.703,0.0048699,-0.1066,8.7598,76.735,6.5862,0.66483,0.88235,0.39505,0.22717,0.17614,1
57.076,-35.655,-0.10289,0.13242,5.6265,31.657,13.521,0.89021,0.56161,0.23829,0.16743,0.14334,38.062,-35.125,-0.049283,-0.065642,7.9134,62.621,4.2137,0.027956,0.78882,0.33447,0.17463,0.15765,41.194,-44.347,0.046185,0.001229,7.5983,57.734,4.2514,-0.020699,0.76066,0.3144,0.1848,0.12449,25.946,-15.537,0.0086963,-0.031416,2.8059,7.8732,13.886,0.762,0.27923,0.10303,0.072233,0.061285,70.134,-53.725,0.058895,0.38037,11.349,128.8,4.9992,0.0052324,1.1157,0.4214,0.26872,0.19898,47.893,-60.603,0.036737,0.1844,9.4404,89.121,8.4202,-0.50063,0.9594,0.37491,0.19262,0.16489,35.655,-57.076,0.10289,-0.13242,5.6265,31.657,13.521,-0.89021,0.56161,0.23829,0.16743,0.14334,30.992,-51.413,-0.00242,0.0023827,6.5571,42.996,6.2142,-0.22962,0.63986,0.26499,0.20021,0.18018,51.594,-38.231,0.0033803,-0.089243,8.7075,75.821,5.8798,0.36587,0.88798,0.34755,0.19025,0.14614,1
24.928,-24.09,0.029606,0.0078054,5.0856,25.863,4.0636,-0.0011896,0.47868,0.21667,0.14192,0.10763,40.016,-31.498,-0.035383,-0.44065,7.9726,63.562,4.3866,0.15788,0.76181,0.31644,0.18648,0.17815,36.284,-34.1,0.059339,-0.0053441,8.8487,78.3,3.7846,0.095225,0.87382,0.25935,0.1657,0.11175,13.126,-10.957,0.024398,-0.079719,2.8763,8.2733,4.976,0.33896,0.28224,0.090164,0.058226,0.051743,44.961,-47.551,-0.14045,0.19327,12.905,166.53,3.3469,-0.043548,1.3179,0.3541,0.21013,0.17843,58.686,-98.915,0.15648,0.23882,10.703,114.55,18.819,-1.1596,1.1066,0.35855,0.25682,0.21309,24.09,-24.928,-0.029606,-0.0078054,5.0856,25.863,4.0636,0.0011893,0.47868,0.21667,0.14192,0.10763,29.189,-24.328,0.051426,-0.20621,6.3939,40.882,3.8401,0.20978,0.62974,0.26001,0.15442,0.13169,99.805,-49.186,0.043685,0.032283,9.789,95.824,17.258,1.303,1.0238,0.33108,0.17461,0.17279,1
22.169,-16.556,-0.033744,0.093258,4.8195,23.228,3.9702,0.066302,0.48205,0.21937,0.12159,0.094687,35.481,-37.051,-0.0042542,0.26675,6.9204,47.892,4.891,-0.28485,0.66815,0.31488,0.19129,0.13966,36.942,-28.401,0.0061271,-0.087508,8.0648,65.04,4.9699,0.3401,0.84782,0.2852,0.15582,0.12377,9.5422,-6.2721,-0.0068877,0.045868,1.9796,3.9189,3.9515,0.11616,0.18922,0.081945,0.060698,0.048735,41.049,-46.224,0.013521,0.3506,10.686,114.19,4.1837,-0.12023,1.1038,0.39511,0.19929,0.18207,71.765,-51.696,0.018181,0.1844,11.355,128.94,9.8648,0.10124,1.1958,0.36311,0.2405,0.15043,16.556,-22.169,0.033744,-0.093258,4.8195,23.228,3.9702,-0.066302,0.48205,0.21937,0.12159,0.094687,18.609,-20.64,0.013889,-0.039337,5.6431,31.844,3.1417,0.08062,0.49659,0.2883,0.15712,0.13843,57.202,-77.119,-0.0077081,0.032283,11.071,122.57,9.2475,-0.56116,1.1572,0.39807,0.22553,0.17299,1
15.977,-17.994,0.0031371,0.032729,4.3408,18.842,3.1781,-0.046359,0.39059,0.20343,0.13677,0.12103,36.399,-30.54,0.20868,0.08436,8.1038,65.672,3.6797,0.066268,0.79874,0.29088,0.19037,0.18061,29.948,-25.943,-0.013502,-0.097367,7.1119,50.58,3.9342,0.062771,0.73495,0.23156,0.15214,0.10919,49.672,-24.376,-0.076746,-0.13768,3.3791,11.418,35.31,1.7756,0.33388,0.128,0.082634,0.067576,32.604,-43.171,-0.0132,0.21028,10.247,105.01,3.5233,-0.17189,1.0542,0.3201,0.20767,0.16527,95.764,-91.641,-0.18033,0.20254,12.636,159.66,11.651,-0.31951,1.2604,0.43764,0.24272,0.21718,17.994,-15.977,-0.0031371,-0.032729,4.3408,18.842,3.1781,0.046359,0.39059,0.20343,0.13677,0.12103,21.079,-27.941,0.023315,0.11085,5.6891,32.365,3.255,-0.071522,0.50422,0.2594,0.17324,0.14065,78.608,-97.31,0.063053,-0.54063,13.059,170.54,9.0957,0.09493,1.2932,0.41614,0.26731,0.22608,1
17.419,-20.91,-0.0086737,-0.065186,4.8993,24.003,3.4368,-0.078778,0.49229,0.2156,0.12336,0.098757,29.863,-34.495,-0.032718,-0.24974,7.2504,52.569,3.7666,0.082142,0.70326,0.29138,0.19447,0.16511,34.142,-22.13,-0.055912,-0.19596,7.4655,55.734,3.6027,0.20973,0.75224,0.25319,0.15341,0.11409,13.223,-10.648,0.0032052,-0.0024349,2.5031,6.2655,4.1607,-0.0098565,0.24686,0.094034,0.064604,0.05822,36.992,-36.18,0.056106,0.81409,11.229,126.09,3.1825,-0.16311,1.1395,0.3422,0.21176,0.18432,31.73,-25.955,-0.035364,-0.015143,7.1299,50.836,4.2975,0.13494,0.69519,0.31177,0.19003,0.16913,20.91,-17.419,0.0086737,0.065186,4.8993,24.003,3.4368,0.078778,0.49229,0.2156,0.12336,0.098757,29.073,-21.416,0.0081198,-0.064368,6.5122,42.409,3.5576,0.1429,0.57959,0.27925,0.15433,0.14364,28.452,-44.168,0.064483,0.25797,8.0209,64.335,4.2623,-0.26024,0.80026,0.32861,0.19586,0.15836,1
35.424,-26.607,0.00065917,-0.049163,5.0074,25.074,4.5272,0.16697,0.46857,0.2156,0.12556,0.10816,29.839,-40.853,0.030949,-0.041778,7.6983,59.265,3.8435,0.0089304,0.73668,0.3185,0.19906,0.18548,37.402,-30.925,-0.0081152,-0.054641,8.0482,64.773,5.2709,0.32734,0.83606,0.26482,0.16812,0.12823,8.8563,-7.7405,-0.0062499,-0.079719,2.3844,5.6854,3.4175,0.31281,0.21286,0.11058,0.070255,0.060833,42.579,-43.409,0.054774,-0.26597,11.865,140.77,3.5824,0.11421,1.2199,0.35171,0.2122,0.19444,62.205,-44.966,0.040216,0.2751,6.9102,47.75,12.335,0.18469,0.69454,0.3186,0.18073,0.16272,26.607,-35.424,-0.00065917,0.049163,5.0074,25.074,4.5272,-0.16697,0.46857,0.2156,0.12556,0.10816,33.67,-31.12,-0.047308,0.21098,6.6015,43.58,3.7469,-0.11172,0.6508,0.24558,0.15108,0.14861,52.844,-71.824,-0.065422,-0.089243,8.4748,71.823,9.0332,-0.089385,0.84987,0.33889,0.2047,0.19404,1
19.156,-15.815,-0.013299,-0.23787,4.816,23.194,3.3728,0.14673,0.45739,0.23672,0.13165,0.11633,35.314,-31.709,0.020737,-0.036665,7.728,59.722,4.2735,0.097803,0.74789,0.30428,0.2039,0.19714,36.455,-26.284,-0.0060216,0.23129,7.9583,63.334,3.9426,0.026335,0.80783,0.2536,0.152,0.11545,10.595,-18.734,-0.0058308,0.055528,2.7714,7.6809,4.5443,-0.23792,0.25755,0.098792,0.079103,0.068037,43.532,-42.252,-0.018502,0.065704,12.561,157.77,3.3839,0.11716,1.253,0.35479,0.20918,0.18236,21.608,-22.89,-0.008144,-0.042353,6.0483,36.582,3.5908,0.14213,0.57738,0.2388,0.17541,0.14621,15.815,-19.156,0.013299,0.23787,4.816,23.194,3.3728,-0.14673,0.45739,0.23672,0.13165,0.11633,35.447,-30.378,0.037577,0.15675,7.1323,50.869,3.9941,-0.053281,0.67903,0.30012,0.16293,0.15117,27.966,-32.849,-0.0072552,0.10173,6.7998,46.237,5.2162,-0.21033,0.68906,0.27168,0.18077,0.15484,1
14.531,-19.846,-0.002873,-0.0099973,4.2691,18.225,3.2278,0.00024476,0.41,0.21818,0.11593,0.098028,25.967,-28.16,-0.057227,-0.21394,7.0346,49.485,3.5021,0.1019,0.68323,0.29252,0.18189,0.15382,34.943,-28.237,0.027567,0.22471,7.6008,57.772,4.2233,0.096569,0.74656,0.2478,0.15521,0.12166,9.4456,-9.4021,-0.013059,-0.08938,2.4738,6.1199,3.4129,0.13405,0.23675,0.10916,0.064717,0.070087,38.106,-50.876,-0.045085,0.41014,11.405,130.07,3.4742,-0.22939,1.1098,0.31918,0.21209,0.17276,20.719,-21.765,0.040315,0.22068,5.4424,29.62,3.6252,-0.30514,0.49376,0.26521,0.15523,0.1384,19.846,-14.531,0.002873,0.0099973,4.2691,18.225,3.2278,-0.00024476,0.41,0.21818,0.11593,0.098028,26.319,-23.586,0.020402,-0.2229,6.3485,40.303,3.4915,-0.029345,0.62421,0.2581,0.16493,0.12838,25.275,-27.033,0.029446,0.22325,6.4938,42.17,3.8644,-0.14605,0.61957,0.28071,0.17361,0.13213,0
17.486,-18.001,0.037839,-0.1809,4.8358,23.385,3.483,0.0337,0.475,0.21197,0.13072,0.10705,26.444,-26.043,0.11171,-0.024733,7.0833,50.173,3.3516,0.14844,0.66434,0.3161,0.20578,0.14294,27.91,-35.105,-0.0043901,0.28058,8.6985,75.663,3.8102,-0.32482,0.89431,0.2551,0.16207,0.13146,11.416,-11.943,0.024126,-0.0024349,2.7999,7.8396,4.1352,0.082135,0.27166,0.11047,0.075871,0.063196,42.69,-63.258,-0.06586,-0.68269,12.757,162.74,3.6592,-0.12529,1.281,0.33983,0.20789,0.20183,24.782,-36.64,-0.11184,-0.015143,6.5475,42.87,4.6081,-0.30916,0.6469,0.27457,0.17063,0.13601,18.001,-17.486,-0.037839,0.1809,4.8358,23.385,3.483,-0.0337,0.475,0.21197,0.13072,0.10705,29.498,-27.524,0.0323,0.21932,6.8592,47.048,3.9781,0.0042549,0.65087,0.28962,0.17658,0.15569,25.292,-25.801,-0.024527,-0.1066,6.6804,44.628,3.3969,0.14571,0.64244,0.26828,0.1744,0.1375,0
18.042,-24.891,-0.010073,0.079016,5.2228,27.278,4.2693,-0.08757,0.5083,0.24581,0.13928,0.10093,37.551,-26.926,-0.075875,-0.20201,7.2897,53.14,4.2987,0.33352,0.70657,0.35672,0.20176,0.14522,28.219,-22.465,-0.012938,-0.36029,6.7175,45.125,3.8837,0.27543,0.69578,0.25447,0.14043,0.10532,11.619,-10.494,-0.01037,0.0023954,2.8358,8.042,3.3535,0.062077,0.26873,0.12244,0.07805,0.068751,35.912,-52.262,0.10525,-0.11289,10.964,120.21,4.2502,-0.19145,1.1205,0.38914,0.21898,0.15787,21.862,-20.332,0.091661,0.3658,5.6431,31.845,3.2493,-0.13473,0.52645,0.28638,0.17721,0.1534,24.891,-18.042,0.010073,-0.079016,5.2228,27.278,4.2693,0.08757,0.5083,0.24581,0.13928,0.10093,39.719,-24.32,-0.082427,-0.072712,6.5202,42.513,4.7565,0.29898,0.65218,0.30886,0.17685,0.13602,21.542,-30.575,-0.006056,0.22325,6.54,42.771,4.0027,-0.37686,0.61067,0.32503,0.17355,0.13954,0
17.832,-18.728,-0.047345,-0.15954,4.8656,23.674,3.7179,0.065068,0.47589,0.24527,0.12767,0.10797,35.291,-31.484,-0.034478,-0.1986,7.8492,61.61,4.5034,0.20473,0.79917,0.3214,0.19964,0.12708,43.837,-26.278,-0.022778,-0.084221,7.9769,63.631,4.299,0.30913,0.80883,0.25978,0.1456,0.12034,11.281,-9.7209,0.024094,0.016886,2.899,8.404,3.561,0.13128,0.29118,0.11326,0.075112,0.063228,37.723,-46.003,0.0044974,0.10823,12.489,155.98,3.5581,-0.14704,1.2365,0.35184,0.20998,0.17156,20.32,-19.117,-0.040818,0.039277,6.1453,37.765,3.3981,0.090816,0.58109,0.28778,0.15271,0.15041,18.728,-17.832,0.047345,0.15954,4.8656,23.674,3.7179,-0.065068,0.47589,0.24527,0.12767,0.10797,32.126,-26.807,0.065592,0.14423,7.274,52.911,3.9344,0.10834,0.6749,0.28808,0.16742,0.1342,26.473,-26.738,0.050711,0.049643,6.8282,46.624,3.9705,-0.064536,0.68531,0.29628,0.17309,0.13015,0
15.699,-15.705,0.097434,0.032729,4.6958,22.051,3.1096,-0.030997,0.44026,0.2085,0.12505,0.099425,31.96,-36.254,0.049036,-0.33326,7.652,58.553,3.8073,0.17667,0.70269,0.34112,0.19915,0.17929,40.701,-34.737,-0.071399,-0.29456,9.4947,90.15,5.2969,0.3888,0.93178,0.26575,0.13405,0.1031,11.126,-10.243,-0.0093989,0.055528,2.7604,7.6198,3.7286,0.02656,0.26069,0.11395,0.073359,0.053047,47.699,-47.176,0.0047279,0.49093,12.722,161.85,3.8786,-0.30687,1.2566,0.30508,0.20034,0.1464,27.34,-32.05,0.030636,0.0029972,7.24,52.418,4.461,-0.087664,0.6807,0.27198,0.16116,0.14295,15.705,-15.699,-0.097434,-0.032729,4.6958,22.051,3.1096,0.030997,0.44026,0.2085,0.12505,0.099425,22.823,-23.836,-0.030934,-0.14781,6.0499,36.601,3.3663,0.0046817,0.58858,0.21586,0.16192,0.12108,31.351,-35.992,-0.070637,0.11041,7.8007,60.851,4.2407,-0.2193,0.74971,0.29924,0.19288,0.16803,0
18.59,-26.062,-0.043824,0.2072,5.2308,27.361,3.6804,-0.32432,0.47538,0.24032,0.13632,0.099806,27.763,-30.131,-0.040768,-0.22928,7.3723,54.351,3.5845,-0.06132,0.67222,0.33856,0.2041,0.16799,33.353,-32.24,0.16101,-0.11051,8.1697,66.744,4.4357,0.10107,0.78613,0.26631,0.15037,0.12076,13.329,-10.658,-7.30E-05,-0.021756,3.0347,9.2094,4.1223,0.07965,0.28382,0.13493,0.081503,0.065173,37.179,-41.529,-0.17152,0.082713,11.085,122.89,3.894,-0.14618,1.0594,0.34418,0.19224,0.17741,23.44,-30.363,-0.075002,-0.21468,7.0066,49.093,3.8181,-0.11287,0.64356,0.33621,0.16346,0.1341,26.062,-18.59,0.043824,-0.2072,5.2308,27.361,3.6804,0.32432,0.47538,0.24032,0.13632,0.099806,25.468,-20.39,0.054269,0.06079,6.4074,41.055,3.3077,0.080303,0.624,0.26326,0.15585,0.13358,41.16,-30.939,0.11525,0.39686,7.6752,58.909,4.3112,-0.053179,0.68304,0.36168,0.20359,0.17533,1
25.01,-22.185,-0.016407,-0.21295,5.1658,26.685,4.5953,0.41098,0.48622,0.21514,0.12777,0.10788,29.297,-27.056,0.062666,0.21903,7.6641,58.738,3.1057,-0.0059082,0.70832,0.31374,0.21659,0.15748,55.478,-38.26,-0.095791,-0.27484,9.0958,82.733,6.0307,0.20173,0.94407,0.27012,0.16552,0.10706,13.455,-11.334,0.00030032,-0.021756,3.0082,9.0491,3.8193,0.11646,0.27304,0.12348,0.090974,0.07329,41.117,-42.465,0.17955,0.13799,12.936,167.33,3.2864,-0.0974,1.3032,0.34428,0.22825,0.15298,47.711,-59.043,0.0024691,0.0029972,9.1191,83.158,11.335,-1.0481,0.92184,0.31031,0.20691,0.16466,22.185,-25.01,0.016407,0.21295,5.1658,26.685,4.5953,-0.41098,0.48622,0.21514,0.12777,0.10788,27.938,-30.745,-0.067363,-0.14781,6.9552,48.375,4.2923,-0.02052,0.67838,0.2433,0.16699,0.12958,56.924,-63.821,-0.066038,-0.15869,9.8738,97.492,10.305,0.49164,0.98838,0.3564,0.25269,0.15454,1
